NLOS,RANGE,FP_IDX,FP_AMP1,FP_AMP2,FP_AMP3,CIR_PWR,MAX_NOISE,CIR_PCA1,CIR_PCA2,CIR_PCA3,CIR_PCA4,CIR_PCA5,CIR_PCA6,CIR_PCA7,CIR_PCA8,CIR_PCA9,CIR_PCA10
1,4.87,746,2737,3478,4084,2022,1249,-47.9413251580307,-2.8196567092341156,7.7176770441598,2.690706381763788,-3.0650129407984634,-2.066259196715334,-0.3527709727822478,1.013880139306527,-0.7145662404779118,0.7224601243008737
1,1.65,748,8992,4167,3965,12510,1127,-30.93629370167818,-17.829481564255843,-1.0949513040558432,-1.8360655998604196,-2.1482406989200933,6.483509879338992,1.8782296089753647,-5.533011993491119,-1.3891699824078845,-2.4527737441121285
1,10.82,729,226,1176,1368,2135,1207,-53.04849479877096,-2.2655251640285017,-0.45880543456828005,4.029612231367745,-0.5366471482769002,-3.611543930348231,-1.1210750205920454,-1.3881238289863709,0.8320744752197456,-2.163513962370827
1,6.59,741,4516,1598,3778,1076,2494,-52.56623802043575,-0.34511632253729424,4.299990630611727,5.486525641050096,0.9337208724459803,-0.1833308265484842,-2.254642024706159,-0.9284573178542064,-1.8333412613575488,-1.9268033317556235
1,3.06,743,3705,5333,3905,4240,1194,-42.82215867822922,-3.0103995768960967,1.825253408120328,2.8292288319261183,-3.3663170504920914,-0.062100777469245735,1.566745433000751,-0.5775850470382505,-0.8572833675455047,-0.9882318224713428
0,2.66,745,19609,19520,10662,11542,1249,46.12523814279083,57.38204271848349,-20.28485187415989,-6.6232791515217855,-32.74799461462985,22.240895498128552,2.0247992992791195,10.721295651364002,-2.7285011495588813,2.1320904863928085
1,8.71,738,1706,2033,1395,5907,1312,-44.08236020716061,-1.643953330357648,-0.11595457660648577,-6.631686828677143,1.3664959344775518,-0.23923148126258453,1.4338183251386327,-0.5813457526879054,4.331856850484008,0.16512957511377432
0,3.44,750,16654,2207,4637,16559,2049,9.564318706129875,-41.20267650332281,-32.627637830925934,-23.483578225162272,-0.04404626842699663,1.4759282503391424,19.717636117340888,14.597797343261956,-2.9987507876200636,1.1864722383906923
0,0.93,746,18004,17432,12148,11348,1229,65.27331691181297,44.92812262727113,20.187452813362928,3.5634210579201775,-30.87316214777222,13.344149130513527,6.4965594481526034,0.1418977761300167,7.25051818490484,11.503106311705686
0,3.65,747,12372,16217,19300,10584,1576,29.22870433213062,39.29864871444707,25.40543761151606,-25.414913668725188,-4.467526543658699,-5.172396799828385,2.204039941262881,2.6534390238927723,-10.6036287651124,2.481952720441192
0,5.79,744,17950,15052,9170,22625,1070,19.327009785695378,20.35836899108541,-6.547957490220619,5.230230185412325,14.68845424945972,-3.350213601449114,-9.25031387416619,18.2296999128837,5.8136393390391765,20.34870336915763
1,3.29,743,1451,3478,4845,1446,981,-52.425768836391505,-1.441550526790691,6.343177578089906,3.485409450826709,-1.4711567381481956,-0.009696471049065333,0.8968190318580594,-2.1235599101105853,2.02705726810252,-2.157661623648295
0,6.47,743,5003,18266,15552,12156,1313,-35.83688450778677,8.595323674058347,-4.926380640910219,10.947001761510771,1.9180148926149905,-4.063648137541829,6.016569147871981,0.6813636466578465,1.9869740201036414,-2.5976488800859348
1,4.45,740,3081,3109,4468,3629,1307,-48.685654118920326,5.36039091293569,4.961006487254699,4.006768493771657,0.16911791119817277,-4.177133880388593,1.4889765573884113,-6.243045544798581,1.2948071486511934,-4.18722027132195
1,6.58,746,4132,14106,12055,4496,2716,-42.75053735737933,9.151831652456066,4.682763926199337,2.2557189074460173,-3.7250749132695744,2.8483380019232847,-7.245947667206403,3.9382413442797253,-3.998304005197225,-0.5846504352359974
1,6.03,744,1212,6789,12121,6939,1804,-37.14266472585552,6.15050658399769,9.597767595188213,5.561085245129483,-1.2796578605047166,1.8977382074725746,6.667246239280197,-4.935500051630717,3.5764246595786573,-3.4164565368780213
0,5.43,750,16219,15136,10543,10332,1149,-32.95386303793082,-17.914259275595423,2.6524087771805527,8.114412788979786,-5.902079569960193,1.7162910718760669,4.787008399715443,5.981414067849113,1.0044433289272459,-2.5710060928413303
1,4.76,736,3221,4699,3818,1980,970,-53.399830411464784,-0.19371280535264077,4.153894641591528,6.434195417961454,-2.9852862816561125,-2.8543473147131064,2.0503460101123183,-1.818409063527055,-0.8214637583582717,-2.1563553137262645
0,2.0,744,16578,17270,11085,9577,1057,21.150513296297426,73.83303701307484,-11.443664945533518,22.489211217484534,24.514985876483255,-7.955570854632227,14.39754447443179,-13.983686629979763,15.902386202075734,-11.111283379343531
0,1.16,748,7141,3228,2342,9060,959,40.00052815868723,-44.00355553740056,-2.4721121116420104,25.112531190644496,-8.847277065583192,10.557236953573804,-2.776500923930537,5.950233038946684,26.966173572958223,-0.4466632718996185
0,1.14,751,4992,7821,7853,10079,962,6.3518754922666245,-42.17623628000906,-31.98108684242525,-28.2981685257389,10.946141955948478,15.856292265990913,7.3333585999176645,-0.5594732227920448,-4.893095809055589,-3.600147103851579
0,2.57,747,5507,16673,15970,11362,666,5.4364620340959835,2.2500851332586143,7.733942856371228,-12.760045649251724,-12.111219564780935,6.873306412980293,7.4558218917313575,-26.412843768043793,-0.8697758265193968,-1.6287720062963484
0,1.37,748,19864,18513,10908,12172,1546,61.86282934605369,-9.355541423226608,37.588703226523776,-11.849775265535634,38.72696713795774,4.204569110179511,-8.045573561161762,-2.1421058522543834,-1.4966490072910172,-10.146862084224754
0,1.26,746,17222,14167,15842,10456,1173,44.19948695189316,50.12882289844996,11.722118673614588,-3.7692493242553544,-18.53608630095429,14.603474175445122,-17.420914844238098,-5.089282768661039,-11.499278211278149,-6.188811305050266
0,3.53,743,18414,16834,9608,14004,1169,23.495465553123275,36.3649675349339,-56.99031512238047,15.939568208448605,27.60516903078638,-16.728960360652774,14.713579042424776,-9.867372794504325,-2.101719562053051,-8.428572513738933
1,8.97,747,4578,5286,3453,5811,1077,-44.0166260959849,-7.607826121762284,1.7085010764563513,-7.960823319319927,1.4297351988711422,1.871370382994309,0.8314717320683213,3.486024034077264,0.6732195974473262,0.01922865551532553
1,6.01,746,2043,3043,2126,15911,1003,9.876467199669428,-36.93121978481438,-40.02616290041096,-43.63421699650082,7.319441102662149,-4.626774298547206,-3.222511775669056,3.1899023740718975,-5.138496584370285,-6.820160492281936
0,0.34,744,14235,18264,17014,12516,2232,31.611853124995445,89.22329101989575,-13.343993966193057,28.90143050668652,16.97801123200253,2.5033651381951367,13.502308317807827,-23.851504978779992,2.2178790371177746,-4.367468656178836
1,8.31,747,9430,16277,14205,13129,1146,-28.17709367387974,-3.713922801274736,5.429024679871048,-8.701617033473767,-8.169680245326543,-9.12698820010394,-0.48767311976009675,0.18329287825635998,3.1712702786705966,2.0461118931994977
0,2.88,751,15216,14209,10798,15935,846,-4.34247255922841,-34.32476671531331,-16.88693054824384,-7.7587231436178135,0.5824032807328485,5.256670513419979,6.074869162280688,7.543068094936694,4.096697419384152,1.137419050297295
0,6.0,748,5618,8474,6225,14629,1522,6.113569378719147,-23.677422092802633,-8.037710943363589,-15.560976268451837,8.881511384864808,23.26218713545363,15.580603434240762,0.3366634941903771,12.03059238998058,0.6803321047516647
1,2.48,741,3511,1320,1088,8676,906,-23.71034614187845,9.515381109725258,10.353678031260959,2.7871371539305523,-7.909052714325295,-0.795285226030657,2.982439222901485,-5.972265732777136,2.9729938712215245,0.14192428581603017
0,0.9,751,14134,19901,17573,9187,1543,40.245924892520954,-50.69439077716099,-5.887503592392401,34.17957331683267,-12.00667882094387,11.71763249488157,17.19688404976221,20.602475750075165,5.568398090715301,-5.256700554711079
0,1.02,744,18498,18528,14254,8882,1079,7.620880162737773,81.39493028052173,-40.94716437352705,21.446061577291943,21.283937157825257,-2.1972323094800896,11.415682555780828,-8.562236685443047,4.476883061205601,-4.836594528625829
0,3.96,747,15448,19968,12093,9765,833,12.960152593751838,20.346677978821642,31.646252925478223,-6.887603658841791,0.5846983343218948,5.216891108866869,5.20699273371488,1.7304047720198195,-7.1756416858954175,5.0376133953175595
0,2.22,747,7196,15001,18735,15881,826,20.623151936871825,4.593632041111443,10.563726604147254,1.2192105849144614,-18.104659930122182,13.508294952724233,-1.6825676838092796,-1.8295453342840908,10.750290917893306,-4.738503244848995
0,6.45,744,3456,10090,8677,2123,1019,-53.01457763401423,3.376326817726981,0.5086591268762588,7.046159782789713,-1.9958785702108963,-2.454104107517069,-0.7857108101054788,-2.341733222490744,-1.6249926100789704,1.916435046580807
1,4.94,736,3372,735,1263,1856,1252,-50.98912772926079,-4.882047966550369,7.905224289050971,4.681992406519917,-0.6947938789388992,1.8364937083716235,-2.230221973099621,-0.3268944947073744,-0.9361561367684237,-2.4707356254868893
0,2.49,738,6450,17427,13598,11906,1282,-26.388082336077925,-3.1099799470230183,-22.943430891953536,-2.4368428448977526,8.194259027950928,-3.408808619905087,7.3280230851405115,-2.189726374947751,12.535202481467946,-7.242918323197808
1,9.23,737,3660,3876,2774,6065,1373,-43.80460668684881,3.9662971495607273,-3.064662262153802,4.503681634970099,2.285454868786757,2.085379180064033,-0.7565075349432919,0.24704739788218377,1.3414984166942039,-1.7698891006998925
0,0.89,746,19199,18428,10002,11962,2033,62.97976919437772,42.87392655471495,21.48849880529401,3.055836930116309,-42.84410762478529,9.050942409784962,-14.16555276787669,-5.250423583079355,24.969162071105234,-6.721231468694239
1,1.09,750,9822,17963,11994,10544,1135,46.608797433309036,-59.761026875039306,-23.53478978085026,22.032126381451967,-22.433903011237767,6.985588088803524,-4.81768123949252,-29.603886050580297,4.348936866001885,30.24527655673144
0,4.24,748,3775,4921,5666,5820,1078,-39.63367184113817,-11.494718692907949,2.087008221723106,-1.9939030244671483,-5.257521959586124,-2.4200965483033614,-3.8388103752424176,-4.764067306126833,-1.3569754306490467,-0.5395512366782959
0,2.1,722,14519,18881,11678,1272,1504,-35.62112833872924,-2.6461345747138814,2.4743904338974088,2.4541128450657603,5.8111079170394495,-6.24517869633649,7.935065055949949,0.5096403624959299,-0.22104889597173105,-3.010017755458396
1,6.83,747,5931,6964,4183,1257,1358,-51.07849886300947,-1.3926536328763908,11.331447817268705,-0.040712929203719155,-2.6091714646531696,-1.1005322371612352,-2.199668051064595,-0.7063842725947616,-0.7013991479853622,-1.895350268712478
0,1.03,746,19549,18701,13296,11391,1237,52.01484161711995,52.560284056902006,11.870693298330089,-22.823703786207833,-29.373369292073825,10.225042457256867,-28.040981284794032,-7.371051611571045,16.21012275914264,-4.584154516846362
1,5.43,744,4166,1747,1812,1967,1258,-49.18648497040821,-0.15810205069824476,10.061743997681965,0.75793290053975,-3.644570667564707,0.6705978658592494,0.01251432837071762,-2.622963253920655,1.202165982408003,-0.7984314266015993
1,1.37,750,8341,18132,15240,9408,1471,25.614077356821287,-44.88983559152202,-5.081698767957013,26.368098664626846,-6.176443824420752,16.761725212852824,-12.95647661318859,-32.46130018480754,-1.4993664210743207,14.047164653259074
1,6.78,749,5113,4253,3322,2919,3647,-45.50860016885316,-9.756899002556912,2.5406054807803082,-1.877050800026028,-1.3464820572279845,-1.0057419366606504,-1.7181588216666994,-4.077690950374147,-1.764337768595111,3.84380606049606
1,6.12,747,6909,3883,2956,18398,899,-17.92961745933035,-19.130659116551666,-14.533635141172665,-27.14638133901915,10.295552985808488,4.1270499785780475,1.8258925797217358,0.8562606657333391,-7.5428509879818915,-4.7710789960259605
1,9.85,741,8240,3780,3549,4730,1080,-46.379659183661886,5.933290514164743,2.7730272985992293,-0.9549657432208128,0.16893803980596586,-2.7405476688407666,3.1220445513812884,-2.984677219496074,2.8411750712936885,-2.466914360864659
1,6.86,749,4909,6275,5168,2318,4018,-44.141661487801784,-8.35206557116542,6.221648102271023,0.2017866176016192,1.6184081190600415,0.602131611618388,-1.4456477601772209,1.3160132682722694,0.3636757846423445,0.132104444468006
1,5.39,748,6128,6457,4790,8060,1026,-37.97168518218701,-11.972161642098019,3.7175207813275257,-0.9007692694264976,-5.4833678586570445,-4.160114235913082,2.664137735675538,5.420852488968089,3.0157361813591916,0.3065817542999544
1,6.14,730,1303,817,1200,4994,1147,-46.81895872513072,1.1780589502369903,3.3830479785615206,-1.5618255895109243,-1.5507527923932864,0.6570141560649678,4.229041757943335,0.2810239001458204,3.518380702706756,-0.19079581626719783
0,1.95,745,3982,18156,17821,13852,1468,36.09467300579399,27.213746599110376,-58.142183620311044,2.749279134465905,24.899300713033213,4.3400723656564,22.776883170842204,7.720886177869253,0.8302962947003136,6.693443930515686
0,3.83,744,12740,16492,9251,12032,1423,40.00932583423022,65.75826403476594,-12.89398732377532,-3.0457840781100884,12.702493409299215,-8.578974010702686,36.650171548303916,-9.208790799423891,8.370352322517931,-7.664747324426009
1,8.64,749,2657,6297,6270,6051,1182,-47.37310583002462,-7.009369571300895,5.162317630104625,-8.23083216720241,3.9734704023042786,2.563333248577708,3.8182711167609784,2.617073912931542,2.1882432539330665,3.121035580925746
0,0.98,750,4235,15095,12572,12724,2535,52.11067562631862,-50.83276866127868,-16.312677483164656,-1.2794337958001325,12.386687971303841,-0.9464732076176894,-9.931606624375112,18.851158074583257,29.899355346439233,8.703928778414264
1,3.56,741,4293,4941,3512,3077,1310,-46.06314975221152,-3.2522223823860057,5.242563977372971,4.629067154046022,-3.5691092548619188,-2.7115637128849235,0.16370951856468086,0.1560830181845312,-3.221524372811997,-3.1111039476405145
0,2.47,744,11741,13322,17610,11803,1667,35.78417768318988,73.66499577939531,-27.871154652590473,30.446821592343085,3.7742221194717596,7.507635982837896,-7.7349595357361975,-6.527556203183868,17.462042751845164,-18.35872322941193
0,4.36,745,3682,18573,17470,7591,905,-14.868239907104066,48.370865939504796,-22.67801874206497,9.577543430388845,4.705741213030395,-4.907023696124854,-0.33415503159384047,-6.243714273656077,6.462474627508667,-1.573165478268754
0,2.51,749,17005,19722,14242,11136,2132,57.15812813075365,-26.938120536713765,24.8028378348104,3.0984324886316186,28.766723213747415,10.930939528168404,-0.8945117634378784,-18.256565368687045,-15.038990952698956,8.20129960899235
0,0.96,749,6141,11689,9744,9540,1219,35.7107653501506,-33.88244011991412,-7.657774796038975,-23.566150344691078,22.644758970167214,-13.234049814055794,-11.148006877286653,4.126616998337331,-7.5050551708656155,-17.619465361582634
0,0.75,745,12256,10240,11103,11510,2533,58.05203278350733,65.8772029419552,20.51165564518659,11.123262839417025,-1.394089969774871,9.092340525578496,-8.940600278786714,-23.808538114060998,4.956144278193086,-14.392129418427967
1,5.26,744,10003,5908,7246,6899,1016,-40.451000786518236,6.077175108689429,-0.27008659455398787,2.0598393910899997,-2.4663264359106782,1.7364144665441321,-6.863762966360925,1.3837305367815351,-3.6345879374162986,1.126474284758558
1,6.1,748,9097,10332,9040,5240,3647,-35.607668923790456,-5.686148709776951,9.61955051076609,0.8556419387812442,-0.0032093502972870133,0.9013564228465554,-4.690042495813428,0.15156328735076038,-2.873611293708745,-5.092187490276109
1,8.06,748,6334,9758,7516,12062,1018,-36.74182829204514,-8.518950922754017,2.2547432626033626,-12.810808305325676,4.4699654369854995,1.8197195608889107,2.4921936014864654,5.1093553430201,7.542105237155104,2.7442927934434773
1,0.92,745,4006,14354,17538,8543,963,14.648681289757503,31.560801087127842,-23.399281791007734,12.338701944213097,-4.868631008683285,6.95277199299343,-3.305624612242374,-1.6649127092674676,-6.554224165115735,7.804788147978406
0,0.85,745,6155,19538,15802,12644,2542,58.68731997326376,69.08159705410199,-1.2336468286096662,40.8102189146701,-2.4377652964274725,21.226098127528566,5.597372237686731,-1.1252524042159922,-3.5990590741842077,-6.977549029630773
1,2.38,745,6877,13203,16652,10186,907,-34.28520776975627,13.284962833733129,-8.983741716696528,-0.4852673922796377,1.1389195760410817,-0.8995152124742103,6.4334563119007875,-7.025963128930542,0.8458386593174655,-6.268693327158535
0,0.87,747,4323,16291,14969,8344,1588,38.56857997971631,40.86167380137433,27.33702368669121,-0.8092495805906658,-6.102707834391051,13.28243686975116,-37.30185607930247,11.127899216870093,-7.886835129642009,-14.073459834959271
1,1.26,750,18013,20455,14832,11638,923,38.38743444554597,-42.30507536639705,7.419678934415214,36.097054029808,-5.333029499215563,10.023297695552381,-1.046300184404529,-2.4878870672334172,9.252417397837366,11.55078854089643
1,6.82,745,9381,19652,17690,17695,771,-6.164051696105107,14.723235336902585,-20.96694572328103,-4.8674417827650345,-2.2171711869084576,-1.2990668475369154,5.994506895608182,15.03445068960762,-10.218452335400645,9.684296180813297
1,5.34,744,4858,5209,4583,4767,1126,-41.622651579864794,-2.751104509330158,6.108246495131932,8.503192400152768,0.9712862965214369,4.189481266897257,-0.8896440687637821,-4.805626275434293,2.09524423330848,0.948387408730578
1,2.41,749,5198,16241,19216,11131,3186,-15.155549775065282,-7.217846187713239,17.704458139874372,-0.09873973596769506,5.436177633662936,0.7344359235311374,13.20427505846039,7.118618560678382,-1.2075508236799102,-1.4434280207566903
1,4.43,738,2920,797,1542,770,1138,-56.915183927323014,-1.5372137583128505,7.3994893128772,5.849588378117778,-2.025485695390802,-0.7996114137724064,-0.6834288036047139,-1.0236127474158094,0.5857901073516107,-0.9174642360459192
1,6.03,750,12509,12912,12372,8844,1306,-33.83154472038531,-17.23242782305668,4.2301282677176975,8.009333798555353,-4.392556619890721,2.4848392964965362,-0.15722660682255463,-3.4802276650408532,-4.764376574194231,1.4342131809162384
1,6.08,747,3240,2340,2374,1078,1094,-51.93779312809584,-6.501331732879874,7.430892802813344,3.304985165955258,-3.589372646883661,0.3918234341202816,-2.8214128022563756,-0.3606607864061236,-0.5290331263570257,1.2148523812922993
1,2.59,744,725,1923,1241,15232,896,-9.471060216887597,-11.160621167245848,4.759509447495191,-12.608566388317666,10.586612106821617,-7.451066187584947,5.3711400763564034,8.497180972146898,-10.953693741476373,-3.169131168797448
0,5.07,749,2531,10101,9955,13658,1033,33.30595560802468,-37.26366270101591,-14.398943702399846,-23.691966770491938,8.504559013179927,-9.340992942028047,0.6434205074929409,-19.37267344674011,-34.886867020561006,-13.399966389926
0,2.17,745,16870,16452,13541,8145,1550,25.38306768257476,59.933228108153195,-36.905929322150655,25.329681722573863,6.466344705658319,18.45437731097162,-7.546399466264459,13.137233326026815,-6.037980409216996,9.430716196059507
0,5.57,746,10648,16465,12436,6744,889,-16.080146664822745,21.082956970754044,-5.227523810144063,0.3099637896295196,-9.068967666001956,14.212192146602526,-8.194221740023842,8.489296110582535,-1.7682358430246539,2.7786100873374457
1,2.67,743,2104,3641,2194,7581,1132,-34.7674160933466,-6.112197926996383,4.426441000206589,0.44965271714798216,-5.013856332186256,-1.9090971322107615,2.629095354220589,1.7659860032972026,1.6768300587785163,-4.299905109714075
0,3.19,750,11919,18371,12449,9840,1565,42.74321947134914,-46.3054746941122,-1.1895783286696384,16.753420198587797,11.030047534096347,19.787799791132745,-14.606959328284104,-18.673673295036064,8.524248075305533,21.037803725339213
0,3.03,746,6354,14001,9556,17137,831,5.760317247202506,-6.548662609840985,-1.5394953626505086,7.050464177964608,-1.4729774815258443,20.630213005555497,-5.957076371838308,-5.161992857125062,-2.04079393275686,16.95757719696311
0,1.13,749,13072,5992,15204,13838,2673,62.87055038224193,-39.71462116099421,-8.53936406698281,-11.164762648148123,3.174864500080184,-16.20963886458383,1.6006195969566626,-1.543290367285965,-11.3729171456167,2.8920065861163358
0,3.77,749,8395,19174,14538,13243,947,0.9416900584790348,-16.515920535633203,10.990986653053385,-8.887112427506597,15.302264799010498,-2.0781378981686762,2.30595040394065,7.1962267617020625,3.411114571321263,5.557112261784217
0,1.62,745,4001,18102,17956,9167,1504,32.30963857800231,72.99722328582214,-26.805507623110927,7.695658801090922,-7.695230215819132,-9.618549237732065,7.083133986376781,12.770628413760704,-20.90752234215096,14.71145794254872
1,0.71,744,3327,7579,9964,7205,920,13.590375266187033,-4.283941124993029,-42.28324575087202,2.332486716706518,1.197803955650999,-21.86410354228488,-10.590896350112489,-32.786330499197305,-8.39489951160733,-4.520023147603905
0,2.45,750,4320,3339,5826,9667,1195,22.98905255510931,-50.635413298021184,-40.114197561173626,-24.717459618049766,-1.4388278848680143,-13.952692060999167,-26.563133511761812,-31.248724816439104,-10.889865784711969,5.111420400835123
0,0.59,747,17693,18027,11289,9644,2723,56.72789090896521,33.96127930956883,46.139081609946466,-23.371948538389592,-11.026532154815358,-7.373330985579547,4.494546576691432,-12.797634716837521,3.378673071025313,4.76222508382554
1,6.07,742,5654,5432,3658,2182,2739,-47.66860007412476,-1.058258779293824,4.743322075279013,5.65197543390064,2.349886478472396,-0.5677163165590358,-1.6408388946842751,-1.6176762366846822,-0.757898846865672,1.0518318601964396
0,3.95,746,14336,10482,11245,10332,1193,6.271489398622091,18.685614455642366,7.463418904726519,-16.022410660782413,-10.076576816384042,8.897462476689084,7.079131698311694,-13.06442867014074,8.997634376095965,3.348029616405613
0,1.15,746,11636,16761,16135,9828,1237,49.13810501443188,62.58569094414383,31.442747276030623,-25.358214939160106,-14.847323274970874,-7.143697454976627,-1.3871969718515995,9.530835140625527,4.0590989864592215,4.847510383950914
1,3.38,744,4768,12071,9763,5989,1090,-41.201121777212585,0.03819852339981222,-4.589461026287516,8.059408528928676,-4.238993484895553,-4.909283207581865,-1.0161840867094047,0.16866177520201184,1.132407200421779,0.3339558037837137
1,1.11,748,16934,17265,10812,8076,1762,46.86133195500351,4.363434329958999,44.88014283351163,-4.601647596993202,-0.5064640244393908,-22.976401399598213,12.510845642802542,-13.003475867731344,1.3394098313440537,20.9843865571184
1,5.41,744,8211,11358,6616,9721,1479,-32.878082824097355,1.8352756405692077,4.89150485567597,6.909904122391092,3.9603176885632645,-3.728670959638961,2.184086936479107,5.036481627288511,0.9752826359334683,-3.6286059080254565
0,1.78,743,14278,18581,10502,13208,2113,26.13729146357059,69.23209666146316,-50.39344107557661,3.8021314231911023,13.128399890696292,-14.247893234191825,10.564980145237131,-14.948913613723363,7.609406110168707,-2.149056241017737
1,1.14,744,12122,19945,13165,14288,951,-23.183376955053276,18.015340995112616,-12.823816890986457,11.459805826413323,-9.64986982060961,-3.1072864686774424,4.367534754659083,1.516215069615372,5.1836298633680595,-2.6846611337248847
0,1.81,750,14999,18683,15297,9139,1478,47.26583830561156,-48.476039091088346,1.7318900917590336,38.298853711997374,-8.718053636011716,14.021735892852012,18.52195206922603,9.931164531756684,-5.695005203763339,0.3403455954178577
0,3.84,750,1147,7256,6701,8954,2776,23.949548658028213,-46.48820838251818,-35.514099441883026,-36.44273451327732,22.937576967825223,7.796804128520513,-5.917360923400576,-11.550836897830932,-31.083037061912556,-27.033023947606388
0,1.75,748,8773,18662,14619,13914,3028,64.16122665380448,-13.031912573173317,5.16342672086904,-43.64464827491025,1.0385675310204219,-13.261589904577813,17.576965384284396,-16.682942186985937,11.018438310569376,14.868727372915838
1,5.86,745,2643,8286,10674,25208,1009,-13.613595650266321,-7.037174187660359,-13.273470439866031,-12.70985027520079,6.792703388973066,-2.6500638215357135,10.16659125446494,3.8357570269878876,0.793318413706244,8.265960972932477
0,3.72,749,6330,17006,15798,11858,1744,34.78757420346095,-12.895457296133944,7.227038169731099,-33.57199786202444,16.743727966261652,-16.948025637886367,3.285737663043701,-3.5651504371443643,-4.762308510617421,9.091954920554452
1,5.42,744,4360,13075,13996,9272,1320,-34.94076627566423,8.49425133838193,0.5870465401510606,6.629349954895614,4.1861939838488,-6.490137112816852,5.0644008191014995,-5.993529291138506,1.4286470413174521,0.3970225841767717
1,6.36,727,1013,2463,2017,1251,1015,-54.96220118827247,-0.656813836932345,9.260324503705215,2.739431646815015,-2.07378050443042,-1.7593538202395167,-0.5139059785377291,-0.6225953959716822,-2.447858413254781,-1.1507416291199473
0,0.63,746,18087,19270,15504,12170,1802,59.67511466663379,68.59913958662187,29.77974361255796,11.403683739232278,-15.193645303602562,18.14593560450814,-0.4085417345483862,8.842270436839321,-9.589444927767499,4.256651591931469
0,2.31,749,8987,16038,9494,15259,1498,40.43970774006799,-48.318936770229996,-20.298717161009968,-14.5524323832044,16.96312257478209,5.759334813132523,-5.678277690470456,9.93321691139486,6.434291861561698,-10.179498644049001
0,2.25,743,9498,17897,10437,12239,1547,11.994119198751092,82.0297893497171,-24.087803700211513,5.836564877221273,0.16670623383005503,0.7790868604437807,3.9778997006537535,1.9411329702744475,1.5753064255451565,-20.396854634666987
1,3.17,741,6657,4907,4454,24230,1071,-10.112374776790414,-1.9773320496914937,-1.2516200420869088,-12.095796450067002,7.249519469455265,3.167361980303912,18.659032985948734,-2.8396965236925467,7.6578302490452845,4.676051317632613
0,0.99,744,16855,8502,6375,8900,1694,36.238815496469556,69.76257612843214,15.599450366655166,-3.058139014275883,-7.0961530017395695,-0.5554887786110739,-0.931347623726506,-5.697568522473729,-3.8136773475501826,10.870934262974263
0,0.63,745,6112,17617,14754,12057,3122,48.664658489675155,47.362118334558026,-26.45923082174653,24.078840130853475,-16.59091008559498,-47.41976750158171,6.284065966490539,5.932973904971502,17.165586736687796,4.232649565944892
1,2.43,747,6820,6804,3942,13910,1073,-28.201109127234073,-16.861284008845644,-3.630357090778639,-8.517803938971607,-2.236765170507866,-5.962354498485186,-5.521113050967631,-0.7718498397731511,2.467735492340868,3.2359219451923433
1,4.53,733,1521,2819,2979,1562,852,-52.763922574885605,-5.322264958786957,8.410372633403853,1.6002969676109262,-2.7377640286274683,-0.5516058613244205,0.7407744983071575,-1.4826074044123185,-0.6203878779824856,2.557660470929071
1,4.73,745,11567,20062,13389,14252,1039,-18.502371755513998,18.910953452862415,3.091969648230256,10.167990527566097,-2.375988841587232,-4.239964670146778,2.448046368784473,11.883877047078572,-10.770371399955032,5.250901634132016
1,2.79,748,4841,2264,3500,8197,753,6.191696152793511,-31.78021992052207,-11.163825246663693,3.462369743796998,-15.88457867728656,-9.04980699295696,0.16855975536032547,13.7972118510572,15.648131275481202,-1.5882646240084197
0,1.71,746,8725,19314,18234,12241,956,45.922368658050075,51.34209051073362,-3.5666234779731694,1.6939905549462089,-15.369532069809004,-7.10494574815354,0.205074565946896,4.190358868015325,-16.812135338176205,-10.056539433876269
0,3.89,748,18223,12289,10578,14529,2007,48.59995216542839,-21.925812534692486,5.539938459368931,5.830018109324524,0.07598335059662029,20.110251434113973,-3.81052959291999,9.899979671949117,25.05516735420277,-1.5598017773355344
1,4.95,739,2606,4462,3895,1983,1245,-51.7100480599662,1.4197600114274636,5.981834777817332,8.415331543365413,-2.2177197732897542,0.9576387187757196,0.2004828706622761,-0.9880351906372995,-1.8915197673919302,1.15532198283899
0,1.29,744,9934,11506,9027,9619,872,18.604182368882526,43.81410081151164,3.1945007233037845,-10.988323385492269,-3.6321603940153393,-15.925040988686483,6.392257132530937,-15.750175917449353,3.045503617263569,-7.483402730704202
1,5.02,742,2061,3827,3101,884,1079,-53.828017352842814,-2.0740099667059564,9.584640198705772,4.865482218412414,-1.814459247445085,-1.4466055164666025,2.630274960154259,-0.9970893871047596,-0.6831079737656169,-0.49759280983139836
0,2.59,743,2717,825,1295,7419,727,-0.20986456677902926,21.835467295575956,23.2061238711554,-17.562634075509752,-4.973806988413004,-4.617788208354818,15.303303988057563,1.2713321880466086,-4.50082737338803,-1.9811676321966163
0,1.61,749,4832,10842,11621,11462,2378,42.962334810535914,-36.09436151855172,-16.14525096871597,-35.63050524921525,4.4915432547059755,-38.04695875825542,-9.249758509422316,-17.99689929880382,-14.073711677259807,8.975032873520634
1,0.92,750,2811,17094,17397,8983,1034,52.793123013597125,-32.8870149574535,24.56086451438911,18.24732900989857,23.629797952641766,-13.424864516703403,-22.349874476955463,13.742089276741005,-0.1693562253329622,-15.663471669187237
1,6.14,748,11759,18274,11322,10690,668,0.6555366751628994,-11.7371460604836,12.913290625379068,-17.06813550484579,23.648774425320486,2.6599015677250026,0.7296337115068685,3.2752753755990294,2.2411330065094623,4.24922580894783
