FP_IDX,FP_AMP1,FP_AMP2,CIR_PWR,MAX_NOISE,RXPACC,FRAME_LEN,CIR_PC1,CIR_PC2,CIR_PC3,CIR_PC4,CIR_PC5,CIR_PC6,RANGE
742.0,3673.0,7990.0,1741.0,1071.0,1024.0,39.0,-51.763098295841296,-0.605343847561799,-2.9581406428899704,-4.779455069144038,1.2324985542094142,0.3836048855626524,4.84
749.0,3603.0,3740.0,8093.0,912.0,330.0,39.0,-12.214089868655835,-32.504672966631894,26.392242693285503,38.670867668936005,-26.782754885418186,-21.07981981287121,1.58
749.0,5799.0,8169.0,11385.0,945.0,624.0,39.0,-14.697341888369037,-25.9810714633791,5.559490486711561,1.6642245268151445,4.111669092683142,0.07177616874894811,0.87
718.0,913.0,1222.0,2180.0,1031.0,992.0,39.0,-50.331476757570655,0.16276120445915795,-3.694760288409167,-4.3227748079434685,2.982341263123384,0.4767316416408338,9.66
750.0,5252.0,17607.0,10192.0,1580.0,275.0,39.0,51.229841192481175,-43.40887104018813,-8.4333177820843,-9.57904011850529,-25.710471265052576,6.5621335415242035,2.19
748.0,19980.0,20001.0,10945.0,2444.0,291.0,27.0,65.94702920583875,7.058356281758845,-61.16214930311035,-5.339778758101433,-11.076261234038425,-7.833188869477763,0.88
746.0,148.0,18121.0,7109.0,896.0,868.0,27.0,-33.18749295295683,15.269291992624142,-1.2412764904262024,-8.181634452107776,1.7622164356666763,-4.47452921474501,6.39
747.0,2834.0,6299.0,4494.0,1127.0,1024.0,39.0,-40.9898010211692,-7.666733950960935,-3.192993441398722,1.1661781089337317,5.815336465522732,1.844342306119211,3.75
742.0,2334.0,3537.0,775.0,1697.0,961.0,27.0,-51.719978375317154,0.6445962395142999,-5.551342453051267,-3.728544635141414,4.687469271775319,2.1394932232815123,6.55
740.0,3473.0,3375.0,7459.0,1028.0,1024.0,39.0,-34.235650093174755,-4.757981199805457,-0.7430529943761175,-4.319831506191319,4.9010423883767364,2.8268024561206366,3.0
749.0,11761.0,6921.0,15925.0,887.0,576.0,39.0,-2.0591328578743817,-32.59410679513476,13.485527299010299,8.942950256519227,2.315545072961234,-7.208967435711363,1.24
748.0,11126.0,20003.0,8470.0,1022.0,514.0,39.0,1.455803298162571,10.153747092867278,-26.066859591696993,10.270844012577928,-7.174251117885689,0.38233847725454506,4.86
746.0,8315.0,11738.0,9996.0,957.0,683.0,39.0,-11.088909374434978,0.5389262119803926,-2.9029542919415463,-3.882428495217582,-0.2173358110684518,-6.847936475637886,4.58
743.0,18321.0,19493.0,13777.0,3221.0,307.0,39.0,22.34073889816696,89.02276487083779,13.907192970082674,10.629817001021044,-1.2806368556190977,8.979728699702207,0.77
746.0,3496.0,1122.0,17725.0,1027.0,882.0,39.0,-30.258804549771227,-13.430678430622514,-0.5481113765781914,1.3583021702167168,-5.831429610820116,-7.918246223842387,7.4
747.0,10366.0,8274.0,17080.0,1070.0,906.0,27.0,-27.105348196171068,-4.391589143438027,-7.857766565919568,2.988587134309026,-1.4790903464461724,0.07518239599617747,4.15
743.0,8114.0,7727.0,10115.0,1085.0,1025.0,27.0,-38.12971214577299,-6.360962209983126,7.696638849244932,-3.30209928335268,-0.10166210490871486,0.03372910905695863,8.79
746.0,16709.0,17347.0,12621.0,1300.0,289.0,39.0,53.07930341584128,57.71141029113926,2.1707811536158714,-3.619896170647786,10.571172941254655,-3.889119348243502,1.36
750.0,6041.0,19213.0,10435.0,779.0,561.0,27.0,-4.855184066623318,-23.79822963112998,-7.3428595206585126,-13.548046450459825,-4.653629841364007,-10.063405313989978,3.34
743.0,1416.0,2824.0,7283.0,800.0,761.0,27.0,-27.627647227483358,9.955694514767343,-7.91714045794228,5.7392558699356,11.481384261938063,0.07471316746363993,4.82
750.0,12558.0,7726.0,17527.0,946.0,437.0,27.0,9.425170559927189,-43.72131021476861,29.16062576245113,26.548410283451094,-7.973295539406237,-14.521641968393233,7.44
749.0,19339.0,19999.0,12041.0,1231.0,298.0,27.0,67.92721382899455,-36.032370204780584,-34.21615706582049,-40.86058014149854,-10.292536788750535,8.808934056916275,0.67
731.0,1504.0,2206.0,7118.0,1030.0,1024.0,39.0,-35.008647408029304,-8.32070250252752,-7.693937744430711,-10.88639370180187,-1.397214893029674,-4.508404943369802,5.15
750.0,7818.0,13222.0,13913.0,1009.0,355.0,39.0,27.23645843608867,-43.06135107333331,15.086253803289118,30.593911972714256,-34.09976649128263,-6.550478177348398,1.23
750.0,3309.0,14679.0,15077.0,1650.0,338.0,27.0,31.222101830344144,-48.49895222957414,14.120300600997346,-2.069769747695352,-9.017701953883677,-21.989371662050843,2.39
733.0,2319.0,3582.0,2155.0,1083.0,1024.0,39.0,-46.92605156899647,-1.4632754180666074,-6.587414452699231,-0.5980300039110669,3.6086160805186975,0.9270991715056187,5.53
750.0,1956.0,6327.0,15712.0,1963.0,503.0,27.0,-9.426982338048154,-34.345007333443846,23.006727170176806,20.71944214748958,-3.364629801420309,1.9464125771090361,4.22
744.0,13839.0,13142.0,14771.0,1566.0,466.0,39.0,13.040273941895872,18.34534520061885,2.9832731813576885,0.2474270185289001,-13.109793923487974,12.92034575120534,5.61
749.0,5436.0,2736.0,13160.0,1004.0,375.0,27.0,16.89880828124925,-48.70483057951228,32.0077632795601,21.247296578984972,6.921966011228406,16.23137761619887,2.71
743.0,6640.0,14902.0,4645.0,1009.0,1024.0,39.0,-51.300617293407036,6.76953408525875,-0.9139737332304745,-5.294195971677209,0.41490624161898054,2.995763770354038,2.95
745.0,4162.0,9493.0,7686.0,911.0,511.0,39.0,-9.446647343982452,-3.0471598833590563,5.953006889184038,6.432838959973834,5.492311720167557,10.323025604537664,1.45
743.0,3896.0,3755.0,5832.0,1072.0,1024.0,39.0,-40.09665045129551,-1.0912585927749727,-4.374894913716617,2.6733122278902335,-3.7409925506190977,0.5487437987240057,9.05
745.0,8199.0,17496.0,11706.0,2364.0,269.0,39.0,53.08082991017755,53.12127522073003,11.68641186615533,23.044786890196963,-19.838424252775436,15.639326702273536,2.05
745.0,9785.0,18351.0,8628.0,1564.0,279.0,27.0,24.251898090405387,82.94960692026302,2.419544439437411,-0.76900163888565,-10.36929738821345,-9.62212978860601,2.92
745.0,8715.0,19113.0,6766.0,804.0,302.0,39.0,-1.0515095004600339,62.526085383408486,33.07793404112892,-16.887851061645904,-5.768662272098306,-0.7718998951548997,4.95
746.0,7177.0,9669.0,8956.0,814.0,434.0,39.0,11.73070283755838,15.058565050572744,-24.478245384948046,-3.5475496369565787,-4.727552198613814,11.655801704753555,4.73
748.0,9018.0,12225.0,14971.0,946.0,829.0,27.0,-18.391491492692257,-8.485130666918698,-10.118774651340964,9.019515141726085,-2.0623175101357543,-7.6235979239311265,1.36
744.0,7488.0,2221.0,10769.0,1186.0,1024.0,27.0,-39.507828828804676,0.34799264151377385,0.07473003826535381,2.2077354187562817,-0.3854868908795476,1.3642270428806358,6.43
747.0,17799.0,17538.0,9706.0,2819.0,265.0,39.0,55.459047188921154,46.28377795200345,-24.026246455099756,16.763979439270777,17.34477078563504,-21.392633792839067,0.77
742.0,8094.0,2048.0,13476.0,1058.0,352.0,27.0,42.427088459168786,44.39203910537205,8.138282668135405,-13.482853121731788,-10.066905045234138,-7.2527915834492,3.09
744.0,7291.0,17224.0,11309.0,906.0,575.0,39.0,-14.097287215746215,5.685041095942595,12.6166201245116,-9.35693273603516,-2.5638493167442946,5.174215216948633,1.85
744.0,1745.0,9459.0,3512.0,1143.0,1024.0,27.0,-43.08363118841776,7.442580251266798,-3.282640091354703,-4.31563992673576,3.234672127971928,-1.12720148816235,5.13
743.0,12093.0,11336.0,13304.0,1120.0,729.0,39.0,-16.735418025439305,8.058686704056333,15.84664684367159,-10.181337274838961,11.039158466263322,2.80434117632118,9.19
741.0,2507.0,1926.0,7013.0,976.0,1025.0,27.0,-43.634640434849274,-5.840431109266846,-3.236771684836702,1.177999043374234,-1.1944375339526863,2.5106358595022837,8.09
749.0,12308.0,15805.0,27968.0,1073.0,827.0,39.0,-21.19239783736192,-22.538727656996635,5.993981773409175,10.634337244180067,-12.910035293882288,-14.140453108329709,6.2
747.0,12105.0,18185.0,7723.0,833.0,571.0,27.0,-11.603670384242657,17.428341790622085,-19.467702368005142,-4.4980442638860465,7.686128114085227,-11.04693934127996,4.52
748.0,14259.0,18857.0,8052.0,1766.0,290.0,39.0,42.79177199349469,-3.8980245687622475,-41.507848260820836,-4.2962542383749724,-15.342276671561851,-2.444170139954985,1.54
734.0,1342.0,1455.0,2413.0,1079.0,1024.0,39.0,-49.03530376589363,-2.298403768756327,-4.655842384721014,-1.5603683984384462,2.8097532751426004,-1.5939353415187176,8.59
750.0,8090.0,14471.0,10935.0,1143.0,310.0,27.0,46.49730777905437,-46.65116648968493,-4.709834184542859,-27.025094981878684,-6.127675443853569,-0.11505237234586958,1.64
743.0,12916.0,11889.0,12009.0,1023.0,1024.0,39.0,-35.300312687472506,5.218334921247072,8.38495009244172,5.322453678599093,-1.9803808960021971,0.8707202572835993,3.14
750.0,12481.0,18092.0,8243.0,1621.0,273.0,39.0,42.897233188560605,-46.40363139535267,-1.594677162940174,-17.731178817402697,-16.412801619817326,-21.322041304637153,0.74
750.0,9779.0,13945.0,24665.0,955.0,618.0,27.0,-9.464247187937342,-29.740629954357473,7.003348926804001,-2.226034099658735,-3.1721704342830868,-9.040507163566383,5.41
746.0,13091.0,19019.0,10324.0,761.0,469.0,39.0,5.84278621996687,14.809166892985411,2.0979490544124917,15.032635487452543,17.833697082761564,-0.44867479899264257,4.28
745.0,5705.0,16788.0,13151.0,945.0,472.0,39.0,0.31619604162414144,13.30132914055998,31.58127119600562,1.7757898324846566,-4.501756852185876,12.432065055384415,4.16
746.0,3229.0,8164.0,4415.0,1023.0,1025.0,27.0,-45.89847141039974,2.689037830805822,-3.171465865477247,-0.35054819401475296,4.385362935080863,3.1011647500571518,8.33
745.0,5005.0,656.0,6209.0,1036.0,1024.0,39.0,-39.41795758632079,-5.64891475731623,-5.8526773041666855,-3.608326576783287,5.657179098172969,-3.8895189561939874,5.09
743.0,4097.0,8831.0,8546.0,1134.0,1024.0,27.0,-34.8533362530758,4.068566401939208,-4.798231177102619,-2.0343265724320863,1.942950181453024,-5.5519015778808,5.27
745.0,4315.0,4275.0,15196.0,948.0,697.0,27.0,-12.287928535311694,-16.616076499929054,8.584707762011535,6.443378918561536,-5.015613485196655,-0.8753920179766167,4.54
746.0,12059.0,19881.0,10108.0,1299.0,289.0,39.0,40.53281043791894,77.34301701871513,6.280886826105405,17.945877553915984,2.411990792569297,-13.506428310767154,1.19
753.0,47.0,17346.0,7575.0,1140.0,267.0,39.0,22.29628774010691,-58.30716535273486,39.23436959073687,10.10944645078375,22.517800042573615,18.79550571407194,1.3
750.0,3679.0,16369.0,7957.0,975.0,450.0,39.0,-2.6706942535205527,-14.411100600071476,-20.988687284113652,-6.329117822687605,-21.955918103975474,-2.54388649308512,3.78
746.0,16915.0,17168.0,9535.0,1432.0,263.0,39.0,54.01356957425243,35.141264276343286,-19.700230383972816,11.193738799354135,38.71296908745924,-24.71184141995697,0.76
744.0,9278.0,11744.0,9782.0,879.0,443.0,39.0,-0.932478916314077,30.968969870974608,-6.35497635659835,-3.877322758887819,-26.64177925859999,4.262220145642324,4.69
740.0,489.0,2148.0,2453.0,1205.0,992.0,39.0,-49.058260922901006,-1.7198245702839494,-3.8762221109340844,1.4046626588980375,0.2360067598148117,0.34435213700502987,10.01
744.0,2491.0,7161.0,11351.0,1845.0,364.0,27.0,34.471295250487046,-7.413723285355041,11.429505817483857,-13.435569005714244,-2.354134326934293,-9.311644962875993,2.95
748.0,17535.0,6375.0,12315.0,1642.0,410.0,27.0,19.447154323395992,-26.46464177723688,-11.702195207932995,-6.215680478871239,-13.92545836235988,6.78200086683944,2.04
745.0,7549.0,17011.0,7904.0,1077.0,1024.0,39.0,-35.424508689009585,9.351088540238804,0.7292286226212259,-4.3707113037706895,2.7242297748737414,3.142814707730659,4.2
748.0,18907.0,15601.0,9591.0,1205.0,303.0,39.0,41.980175964688826,-2.2873697315485013,-36.95069560494818,7.839912105268529,-25.786527653488022,-3.3844956818016323,1.27
743.0,13371.0,18626.0,15177.0,1019.0,653.0,27.0,-21.939229277853862,6.413041457370558,19.579674633841055,1.0820400054689243,-7.020913825217288,3.3148652611207687,7.13
748.0,13988.0,17197.0,6742.0,681.0,334.0,27.0,14.971119016033068,4.4008076078784555,-27.810170060081376,25.91208795199065,-5.217049818712048,14.305450346606479,1.38
749.0,18151.0,19540.0,18510.0,829.0,516.0,27.0,16.215702357835397,-24.547551714762406,-6.734911246658902,10.20164830887437,-14.755681929561312,-6.952443828497618,4.77
740.0,1476.0,2655.0,15327.0,887.0,534.0,27.0,14.476073036656826,4.390313055299406,1.3212941559620466,4.614008083527951,-4.3491626125439415,2.3603783120429735,7.05
746.0,15829.0,17579.0,22957.0,1014.0,848.0,27.0,-4.876738915341644,6.144446512441103,3.816192797587178,6.907088021606518,0.0923282000257469,-1.505744403514508,7.78
743.0,14210.0,19666.0,13339.0,2725.0,307.0,27.0,28.12979790115432,65.41596972135157,14.519157150202501,-0.26222146148301745,12.32642160485029,-7.407731967806027,0.84
744.0,2727.0,6478.0,10381.0,1956.0,341.0,39.0,40.97755545824162,-14.770385138520242,-5.5445282836155645,-23.73559623873372,-13.496384514172778,-8.394083364681228,3.93
750.0,13696.0,18981.0,12198.0,1884.0,436.0,27.0,22.904996082655785,-30.402162630101813,-13.255663348972348,-26.883494123765917,2.0165203639408054,7.613765328038103,3.26
747.0,7280.0,16392.0,13081.0,665.0,487.0,27.0,14.411063599385047,14.543594534337046,6.7799136336331545,6.897488208407334,11.537958880718644,-13.26619530151496,0.9
745.0,14844.0,13650.0,13680.0,1095.0,394.0,39.0,40.69680814116304,18.004572964746384,6.816055320265324,-26.117735101829865,8.578704481388787,-25.548784429831443,1.89
745.0,12832.0,3694.0,15214.0,898.0,520.0,27.0,10.491071878059383,13.227264628674401,-15.90670797652955,13.049399442878407,-14.950525139614346,-1.809665896981155,3.13
746.0,4671.0,8936.0,13866.0,1078.0,1025.0,27.0,-36.14318811561405,-4.162024595100022,7.264048607225998,3.9660178605486207,0.9220561832378479,-6.639582920685706,8.46
744.0,2074.0,9101.0,9767.0,724.0,417.0,39.0,13.550919388611172,-5.769417673754934,10.340928288948964,-26.436377225309197,-4.722779620117889,-9.732986449612774,1.66
743.0,3593.0,9617.0,3865.0,967.0,1024.0,27.0,-48.750362400519286,5.8246794993958515,-5.478162032035082,-2.870271538524604,0.9381314480796246,4.2935353656933835,6.46
744.0,5944.0,18155.0,10994.0,718.0,503.0,39.0,-12.597646350976598,34.697560797606265,15.855150983068695,1.7551939828927154,-9.535169027351818,9.582854056157474,2.81
742.0,5168.0,631.0,8216.0,1030.0,1025.0,27.0,-38.34866854580608,5.368229410538346,4.3610142476367315,-7.57698770680326,-4.11864115042146,-3.841858343098484,9.68
749.0,7079.0,9513.0,2118.0,1029.0,1024.0,39.0,-45.72687353439359,-3.976479638704361,-11.607481455570703,-3.758170728253306,-0.4009970569613706,0.6579561048651349,8.12
747.0,16137.0,16664.0,8623.0,1047.0,258.0,39.0,57.964063607298485,22.603085453869486,-45.85262595740566,7.540686628550402,15.117500328836334,8.786683694136245,1.51
747.0,14624.0,17301.0,10055.0,2286.0,659.0,39.0,-14.984692302556903,10.513108331246244,-5.998810698388935,17.267925500763848,7.692605411818058,-5.556109115821774,1.69
748.0,11798.0,19245.0,19895.0,1072.0,474.0,27.0,28.3326089068853,-13.937993018415293,-11.302716537077202,21.729169216441345,-10.353093447115137,5.171893776100302,3.19
744.0,12169.0,13902.0,10877.0,934.0,293.0,39.0,19.880561528286936,63.18956833289111,18.54337178524712,-2.623356911725746,10.032295493272803,-6.7888502328259825,0.76
750.0,14068.0,17604.0,10394.0,1145.0,1024.0,27.0,-29.516375484154047,-14.65835544590902,-5.18013521014174,-6.8639256658581616,-0.5776409427427077,-7.931368853792054,3.63
747.0,4513.0,10506.0,8845.0,909.0,359.0,39.0,12.680065433697642,8.814451544910387,21.64531004695487,24.22441088492453,9.548980088762931,13.923389783356743,1.81
750.0,6824.0,12322.0,3701.0,962.0,1024.0,27.0,-40.62303925991551,-7.790478221914986,-9.818055682807904,-6.499476835311586,2.392769426319464,0.8357817322662147,3.87
744.0,388.0,917.0,7794.0,968.0,1024.0,39.0,-37.349057252609796,-6.450942977786987,-10.995782223287975,1.8724769112931876,-6.399517668387127,2.7525013797015787,9.65
743.0,3741.0,6226.0,9673.0,776.0,535.0,39.0,-13.90701525446922,28.14103137601518,-0.46168512298666364,7.391545804287534,-2.558225181128418,-4.257154780732259,2.92
749.0,5697.0,12450.0,16753.0,2418.0,344.0,27.0,20.529663719117323,-34.37632268169303,10.793860045142768,35.53467279420208,-36.99168555524135,-22.520271268946185,2.01
740.0,1106.0,1746.0,1138.0,1134.0,928.0,39.0,-52.48534437960824,0.5415208516411077,-7.852667275660429,-3.604029655812958,4.223669365400598,-1.1009032253541788,4.43
745.0,10629.0,8009.0,13978.0,1619.0,466.0,39.0,20.581464983737884,7.120756962691159,-7.323333724693474,-9.09968753145439,-11.22440540195433,-1.8082869532915875,5.95
742.0,4000.0,5223.0,10962.0,965.0,894.0,39.0,-24.422914753538038,8.48173137972693,-2.9983357081932036,-5.587364591380149,4.383720957604174,6.268632703231489,4.9
751.0,16642.0,16177.0,15667.0,1654.0,330.0,27.0,35.05082571733713,-64.24127222698087,43.498874415713196,16.928066996238595,12.340323777581078,19.451134338293397,3.7
747.0,18223.0,17997.0,12169.0,2746.0,267.0,39.0,70.0061272662886,42.10595725237684,-35.25943207978616,5.3145557817507045,17.431980261806455,23.340879189777713,0.85
743.0,5546.0,7591.0,2278.0,1096.0,1024.0,39.0,-48.59681159670951,4.753746776304063,-5.43866078491041,-4.202602599433957,0.909915782837836,1.1393374873721005,6.27
750.0,14445.0,12667.0,14006.0,1897.0,317.0,27.0,44.59112242731246,-44.977837531091296,3.6800274362023964,9.397606599238054,-23.992276999371857,16.239624782052786,2.8
744.0,4647.0,4380.0,8047.0,897.0,699.0,39.0,-18.568070281780926,5.114980380998247,-12.08681755573879,-9.544511875407258,-7.838281300890701,-3.2408760932247636,2.9
749.0,3360.0,6777.0,2290.0,1131.0,1024.0,39.0,-46.907346229088084,-4.35984401307679,-8.426061801895942,0.6180759526551526,-1.091038252522123,-0.8972860209133677,5.02
744.0,6279.0,17970.0,11962.0,2354.0,272.0,27.0,59.182674842126886,41.649872810763995,9.178216862135603,-4.972514311468329,-16.09515291223095,18.76075589217832,1.17
750.0,13714.0,17218.0,12242.0,2630.0,287.0,39.0,55.66490010111727,-62.107449308528494,26.22403595485233,-3.435258268599869,14.09634421444325,9.144991165532767,1.21
751.0,6966.0,15123.0,6963.0,1245.0,270.0,27.0,23.35093622072205,-44.84049507313567,13.245484452644996,-19.89461439705601,21.952613196078207,3.8455828472329268,2.63
745.0,16797.0,14759.0,10728.0,1529.0,261.0,27.0,51.0761185623724,78.15382695956359,-10.801745108042782,-9.817509827774678,3.775011711051004,-14.62849611014693,0.61
744.0,5874.0,18317.0,12795.0,1778.0,289.0,39.0,42.644956920693446,26.47889834576566,11.79825766187432,-5.1060035002380655,-37.38038971988754,40.321377405863785,2.41
742.0,2876.0,3224.0,6008.0,1127.0,1025.0,27.0,-41.8982862293354,2.2506652661884785,-7.493343073395782,2.106970229287741,-2.254479352834726,0.5860632272726372,8.41
748.0,11394.0,19255.0,10505.0,1048.0,324.0,27.0,46.79792930504325,12.124946955676199,-43.67789003709807,3.442591217035358,-10.088776756125197,-17.245417198942274,2.02
751.0,14994.0,17072.0,7282.0,1233.0,275.0,39.0,23.538106685164518,-48.01768470829397,16.91216237250296,-18.75309810410217,16.54940153571845,-9.531205079794017,5.16
748.0,190.0,4974.0,15147.0,1001.0,519.0,39.0,7.559982500120718,-3.8284154005074313,-8.155133439002059,12.2372602711535,-10.06751136770527,-9.161891473228758,3.68
750.0,12279.0,18803.0,7188.0,844.0,362.0,39.0,14.944974557352426,-30.16118871194014,-11.473954054424373,-24.472390003929274,-6.152200777674251,-6.201827816172124,2.41
749.0,5559.0,17099.0,9538.0,1069.0,383.0,39.0,12.800089902591639,-17.88478187232189,-19.293637192704153,5.655690973410199,-33.47543498139819,-8.798626295416925,3.29
749.0,12844.0,19079.0,9957.0,1027.0,766.0,39.0,-16.926614841657816,-9.479794145430926,-17.600060998961013,-8.395180295187961,-0.2656410215915414,-5.414222085386563,5.88
749.0,7475.0,6406.0,8473.0,1136.0,1024.0,39.0,-37.408973552376274,-11.225914109475307,-1.210554217026786,7.381406269950108,0.21113026852099448,1.0248330843104791,2.87
741.0,13996.0,5974.0,8143.0,1075.0,761.0,39.0,-39.772595632347084,16.697486907065755,5.73487198491611,-12.01666644285092,-4.639066160267444,4.766755649748909,7.37
743.0,9306.0,14443.0,10979.0,829.0,450.0,27.0,-6.492631517487809,40.970289264233166,4.685165801259624,9.873736363379127,-5.905477140444948,13.850966334821125,2.63
749.0,12215.0,5949.0,8295.0,1394.0,262.0,39.0,42.03915620050983,-56.68743004854101,18.06618475748853,-16.16905359227194,12.516322389913228,16.66393104232544,1.26
745.0,13980.0,18924.0,13207.0,3198.0,866.0,39.0,-18.7490403007211,14.211880022187897,-1.2676267017117193,-3.173032017586097,-7.950501851636865,1.151123824135284,1.8
750.0,9215.0,20246.0,8497.0,714.0,368.0,39.0,21.267101167180403,-34.44470724572683,-10.054355448757034,-29.427139022600027,-4.254038461193114,-20.125455674753027,4.75
738.0,1971.0,1032.0,648.0,1199.0,1024.0,39.0,-55.55959641847629,0.5269842191772937,-6.688346712978157,-4.192562899509845,3.0962837246524773,0.5876034240616851,7.16
745.0,4644.0,20235.0,9400.0,1424.0,505.0,39.0,-13.30008406915115,42.06633920716563,15.93910617474228,-15.764682914452015,-8.435007824217474,9.48038040436331,5.78
744.0,3859.0,5051.0,1339.0,1146.0,1024.0,39.0,-51.86476857332636,4.678594911642338,-5.281448660562218,-2.9365826631211887,2.86556436609378,1.2484233077645075,5.04
746.0,1419.0,3320.0,18046.0,910.0,930.0,27.0,-21.0282522018838,-14.89703916403242,-1.6095264018069122,-5.058826938173041,0.453298419876317,-2.8926996106958884,5.13
746.0,170.0,17645.0,10940.0,1019.0,431.0,39.0,3.406313216418874,30.863004012760946,15.107027115845291,9.305071808249037,-13.03696995759971,3.6898678876665616,3.84
749.0,12116.0,18497.0,13067.0,1847.0,376.0,39.0,29.32908998140344,-43.30082824171949,6.675055843458632,5.436653179224639,-29.674044787937518,-4.7362949391579665,0.7
745.0,10834.0,17870.0,6108.0,837.0,333.0,27.0,1.1222323987555949,45.62060280152431,12.690393881874673,-5.656725126654482,4.294962825198437,-10.217932920293281,2.97
749.0,14927.0,3529.0,9113.0,1136.0,263.0,39.0,43.1368445000936,-55.41690656592916,21.176132316595424,-11.994186300007355,23.466355495558386,19.097643491081573,0.39
748.0,17014.0,2804.0,11046.0,1926.0,293.0,27.0,58.542414337460784,-34.84408317279493,-8.459324577011575,-33.84345673480601,10.660257576656246,-3.2363717664541665,2.27
738.0,1863.0,1450.0,8652.0,1309.0,1024.0,39.0,-39.76530140814855,6.047074079001114,4.111930261785748,2.91175151655046,-3.456470948593144,2.487829312675105,8.78
749.0,16237.0,17036.0,11846.0,3053.0,271.0,27.0,68.20490718131859,-54.55664298357134,0.23242773459846391,-26.917685299090234,-4.607442799230668,-15.311774077126174,1.47
748.0,10042.0,11427.0,13759.0,1181.0,1024.0,27.0,-30.623098538090655,-5.6693387279345755,-6.515197481851058,1.1640918685260386,4.801226333122099,-6.201733726786499,6.48
749.0,3460.0,10983.0,6566.0,2035.0,306.0,39.0,27.59982093902515,-38.3397366475714,-0.19457019585286608,-8.126879504541938,0.8545416649393552,22.218845224491865,1.46
740.0,1263.0,4199.0,3954.0,1150.0,1024.0,39.0,-45.92048963355283,7.571987477994881,-2.5088889243789327,-6.365645184174817,0.6797263797682299,1.1315587526178175,5.68
743.0,11860.0,13593.0,21809.0,1811.0,485.0,27.0,28.872871260436344,16.634718368552583,24.650405769831575,20.065427875417107,-9.906634766774728,-2.1416417513551433,3.84
748.0,13377.0,18197.0,6208.0,762.0,340.0,39.0,8.205967966424993,-0.02058917409605271,-38.77454591115462,-0.1089874278368138,-22.795906679961508,4.705630498119875,2.9
751.0,5026.0,19231.0,8061.0,854.0,431.0,27.0,3.1923213655443283,-35.63266042649278,4.5712056832019625,-20.74742644813123,10.665215960641945,-7.282244982440121,4.28
748.0,12950.0,16956.0,11379.0,2252.0,269.0,27.0,72.24066839256643,-31.38667123523367,-21.721569554197416,7.643348796600331,-25.654000539425553,10.083538923028456,0.94
746.0,2783.0,2054.0,3199.0,1199.0,1024.0,39.0,-47.75665530535017,-4.39364086635849,-4.315004243259167,0.7115017889150085,-0.10764650292348278,1.218495614671857,9.14
748.0,13018.0,18156.0,11590.0,1532.0,312.0,39.0,46.79292409136067,-20.950498786375686,-17.12354609606762,25.06673131089352,-28.96860709381963,0.05115181210994141,1.86
746.0,5552.0,4758.0,4899.0,1192.0,1024.0,39.0,-38.083860332982255,-7.966213547275091,-1.8432167792893852,1.1146306012416294,2.6562198773561603,3.6510172658180657,3.33
747.0,3302.0,7687.0,14724.0,1072.0,859.0,39.0,-33.9405368015158,-7.903981554976434,2.8701213037124664,16.983843290093166,-0.9701594870800051,-2.4233946701130713,4.93
747.0,15543.0,18498.0,10878.0,1929.0,276.0,27.0,58.170149970983736,40.51246675401082,-36.32356819537821,-15.32055132168821,0.4810982420965843,-3.6977970869217933,1.42
747.0,9066.0,14136.0,12320.0,784.0,585.0,27.0,-1.9467674577475194,14.283134070258027,-4.174426523175316,-10.158739069278711,6.822911470188851,-22.45679400489587,2.79
746.0,12817.0,19622.0,9780.0,1083.0,751.0,39.0,-23.356935975610973,21.840226731548274,-4.343619281909595,-2.516450138955012,7.43708904668368,-4.733073480226779,5.44
746.0,1518.0,2674.0,14938.0,898.0,563.0,39.0,-18.34534839987722,-20.138651344520557,7.464787206356636,13.097186474279045,-8.190913036446881,-5.839129003640481,5.73
743.0,17579.0,16264.0,10333.0,1752.0,267.0,39.0,20.433816557800448,62.70579898118574,46.172075786461725,-11.912963729775145,-37.682900653193265,11.910546492773825,1.72
744.0,1356.0,1146.0,4224.0,1134.0,1024.0,27.0,-41.43614229849611,-6.8212576048639,-7.051896752009817,-3.6720591181584687,-1.9434616080247695,-2.4457173906283844,4.77
743.0,2207.0,2667.0,2375.0,1204.0,1024.0,39.0,-44.25489032570638,-2.4347036321477162,-9.122146633128741,-3.253175746924644,0.34261526004946463,2.1513794580278716,4.43
749.0,11536.0,16837.0,11058.0,1421.0,276.0,39.0,52.59412403424939,-37.74566206155292,-3.580871816932152,28.984425476927804,-37.122682964236105,1.8290551961641963,1.67
745.0,3831.0,4175.0,992.0,1015.0,896.0,39.0,-49.52956470978936,-0.02858992377735313,-2.380083782424192,-3.0232337290635996,3.0447334085641726,-0.01989719914394215,5.58
745.0,8695.0,7734.0,9773.0,3114.0,1024.0,39.0,-29.318539025473854,2.7735186178642657,1.2783482987965626,-1.8016671137114966,-1.0080687948348355,7.847618792813273,5.68
746.0,2317.0,2389.0,2806.0,1198.0,1024.0,39.0,-46.344742037339856,-6.715372283068987,-4.5810056578433525,-1.1111261221316997,0.08282145766300979,1.6253029586454297,1.74
744.0,6938.0,18506.0,7938.0,795.0,338.0,39.0,-9.35275572543242,48.38040070366846,34.35361723501466,-11.37142361614672,-16.925127861755843,5.391050727855001,6.12
747.0,7870.0,8305.0,12046.0,3817.0,1024.0,39.0,-25.627007924191524,-6.363578016646577,3.388648561098127,7.930673204078495,1.0406036837637653,-3.3161967626717477,1.6
