FP_IDX,FP_AMP1,FP_AMP2,CIR_PWR,MAX_NOISE,RXPACC,PREAM_LEN,CIR_PC1,CIR_PC2,CIR_PC3,CIR_PC4,CIR_PC5,CIR_PC6,CIR_PC7,CIR_PC8,RANGE
745.0,10576.0,18155.0,10477.0,2414.0,266.0,1024.0,42.43805987617056,69.12402237175891,0.6359562103829557,18.611600061270664,-10.3631075646218,9.8148498839766,-9.526296975468634,10.80624186065834,0.36
746.0,9478.0,16983.0,10644.0,1670.0,270.0,1024.0,63.398531645538654,27.371470984247736,24.750053858917973,-14.817014883473956,-4.523350083229425,20.93886660362697,-21.527490031799783,6.883516205854779,2.6
746.0,8714.0,17148.0,9814.0,865.0,286.0,1024.0,44.58249390854098,48.07933766725947,6.612901447620136,13.579094480015234,-10.403168931859714,41.768805457602426,-16.060760844898983,-1.2551114998256288,1.33
748.0,17924.0,17419.0,10304.0,2459.0,264.0,1024.0,65.73592962227168,-24.8723810422968,36.33906020721947,25.862006742588505,16.502358889043126,4.353491330490491,5.276938756903232,-9.63831694537581,0.19
751.0,8915.0,18707.0,14460.0,1134.0,405.0,1024.0,15.31662471498153,-46.76516811618373,-26.102507542353543,-3.878996350999293,-10.28831179891508,-1.283765340690506,15.101619853956544,11.300148688199773,2.69
749.0,6824.0,17279.0,13536.0,1940.0,349.0,1024.0,36.078346901137685,-42.06502807883195,-12.570365813164994,-14.537887398277643,24.678431826162495,12.206924043159828,-13.841756189303249,0.5711309499717229,2.88
749.0,4048.0,12057.0,14255.0,894.0,457.0,1024.0,16.43157516683425,-31.13291876511316,-4.458311375381688,-9.913370938442965,6.124473235301175,-12.837952593127309,-13.75845512628369,6.230657452460469,2.91
746.0,6498.0,11607.0,11639.0,796.0,384.0,1024.0,24.82409755495001,3.719787934210909,-19.10363982507169,26.39296564722812,-24.408049363336595,-6.341959436026024,3.1230997135700505,23.38583872919829,1.4
744.0,15507.0,18539.0,7073.0,759.0,360.0,1024.0,-13.629194487320548,44.33349510326146,-25.498425425499143,20.21895620527844,12.227608489342128,-15.8099518977731,11.54354895336864,-7.038684162008107,4.85
746.0,4250.0,17347.0,10910.0,720.0,479.0,1024.0,8.90132341704716,17.043921538058548,4.66691677035639,11.486928470683193,2.7780024087562816,9.852480295708798,-16.521329541173767,5.603261878074716,3.65
745.0,18935.0,19366.0,9865.0,1503.0,282.0,1024.0,28.036600482716675,73.65039349824595,-16.308528440009866,-0.3351509856717779,-18.82872251727875,20.759171910363914,-20.24611790269486,29.82666267366728,2.21
743.0,5843.0,17338.0,13765.0,1013.0,332.0,1024.0,22.5362502743257,70.13226350121668,-16.98183615518307,-17.119771212728832,4.097406704941735,-12.485180345359716,24.043918684693868,-21.356385012954195,3.09
747.0,11069.0,18148.0,8282.0,1355.0,282.0,1024.0,48.14499659231965,3.607405756257085,41.42127379317807,3.3070366059661755,-4.48050912309879,0.0155267250664496,17.935362746435025,-18.4451880608348,1.75
749.0,6134.0,2741.0,8920.0,808.0,273.0,1024.0,31.250549096842263,-54.055305548500144,-27.73768534184876,8.30639791182812,-20.67282719078668,-9.135850527751408,19.1177198501289,12.542825902155547,0.4
747.0,15350.0,16669.0,9303.0,1046.0,273.0,1024.0,43.57847193569615,18.570803796069573,50.81478009427352,-22.317340123597884,31.784790602879266,14.03672742976565,12.08394012588219,-4.182080560833531,2.16
749.0,7453.0,14205.0,11799.0,2535.0,260.0,1024.0,72.54749163538159,-41.27215731860862,3.1073158875373013,-0.9716433616653632,-9.71619887584072,-47.73663152243769,-1.4625009622380385,-7.3738213711859215,0.68
744.0,15579.0,18046.0,9014.0,1699.0,266.0,1024.0,12.863598134834868,65.813699559294,-55.953665141454046,24.888052835964025,11.784469946851894,-1.101146314227711,-5.533681624665988,0.7847372802292083,1.35
749.0,5861.0,18986.0,11228.0,2887.0,273.0,1024.0,64.69548329435015,-22.03101968491005,27.78496295532886,-7.529656645387406,38.99251552188995,12.589230674163538,16.8069627232747,12.785626236961328,1.22
750.0,5129.0,13372.0,17384.0,1616.0,381.0,1024.0,31.89381384828021,-48.79615323864305,-32.25692308046679,-24.241177122422474,7.043421340267578,9.665353466184015,3.2249412772759607,-5.906011054339935,1.62
744.0,11688.0,2478.0,11221.0,887.0,546.0,1024.0,-1.6675671308202311,3.792280832794272,1.236908242761766,2.997978832854716,-2.295080753105022,-0.5332514608332174,14.40003550618635,10.175929468780245,2.78
746.0,19123.0,19125.0,11925.0,1932.0,293.0,1024.0,62.61747213403999,53.974592683128506,34.73024956462022,17.833969610649692,-26.366317065234263,12.617618161558022,-13.64434442217032,14.414940231340823,0.28
750.0,16816.0,19495.0,13166.0,3069.0,284.0,1024.0,71.79268903206314,-56.85663632366135,0.8175168571244964,33.88626726105034,-0.1693418883591322,-7.5957924417681,-7.678452385422261,3.15207402267168,0.73
747.0,5357.0,11954.0,11825.0,1645.0,282.0,1024.0,69.53976645769106,-9.065044445526585,-3.5230624064269422,-6.975243241874874,-19.358696113961376,2.933015062783282,-5.894623168425807,22.060474627599906,2.14
749.0,12164.0,16862.0,9799.0,1674.0,264.0,1024.0,63.4166055075474,-16.84777892828818,41.06687065213004,17.8416377186618,1.8176811231293928,-30.27083689886685,6.744114776818025,4.125537202708541,1.41
750.0,14931.0,16533.0,9820.0,1968.0,264.0,1024.0,63.488214052834834,-45.75415479787077,8.259182291988038,17.18597435147876,24.921180807407104,9.836339212903749,-11.508532333977302,8.33494955012219,0.62
743.0,11350.0,17296.0,6432.0,799.0,339.0,1024.0,-11.482148636109883,38.09684878557734,-30.04183195476141,10.946430754378206,22.358636270386828,-11.935135035644928,5.2340961633372185,-5.320939587744474,3.14
744.0,12664.0,6040.0,8387.0,1001.0,270.0,1024.0,29.13479377233424,73.92687142017107,5.123797442752769,-11.824480666179474,-26.28088217912286,9.049506694185466,-2.2278871321992346,-9.097365512775076,0.66
746.0,14705.0,16950.0,9823.0,1654.0,261.0,1024.0,43.97225144594654,53.38374163480729,-4.666227451478474,-21.54917050995549,-0.7983989055073908,9.96901232699594,-35.61520242964333,19.63894578413577,0.91
746.0,15851.0,17634.0,10696.0,1089.0,341.0,1024.0,33.02880852044682,26.68315697065048,10.487016867015145,-31.7601561534035,-15.095608572651615,-1.437026400364582,8.641372615279273,-16.11981624993483,3.39
751.0,6914.0,13343.0,6564.0,1536.0,352.0,1024.0,8.292989816772685,-33.21301100343515,-0.0403297490188403,14.98892364612724,7.436814040640497,23.422465322167568,-2.8770009298888253,-13.930268738483278,4.92
747.0,9182.0,17421.0,6984.0,654.0,484.0,1024.0,-9.045404365743968,12.254472431245029,10.203321365268074,-12.130870678122976,-13.127911440618648,6.549062713819146,-6.137488939253484,-7.150760682798711,4.44
748.0,8125.0,18483.0,14059.0,971.0,817.0,1024.0,-15.40522081602104,-5.73985400095692,8.891367813464912,-13.283852504298382,-2.3063786873037584,-11.650741375666826,-4.121497972271158,-7.9863635263310035,4.12
748.0,14621.0,16742.0,5339.0,710.0,305.0,1024.0,11.726418409076286,12.40710645895128,42.83842226106097,-10.04273392814033,6.993626765252336,-12.839582295560463,14.76754364711952,-2.677857986718145,3.16
745.0,16875.0,16514.0,8361.0,2118.0,262.0,1024.0,37.23585093378678,57.780858137856406,-0.2139485873855725,-32.3916194675807,-17.820532782455942,11.057073710867533,-17.545297174244297,15.659707910368292,1.29
746.0,17911.0,18983.0,8668.0,1664.0,268.0,1024.0,24.89701996195919,68.5280369876791,21.0302861466542,-40.94727639479965,-32.20495218083222,15.82998886303899,4.097611313185894,-10.357765530918837,2.27
751.0,14756.0,17441.0,10113.0,1182.0,276.0,1024.0,50.32698402450628,-61.03817233541061,-20.75960417121676,25.91001820772521,-20.52639240229848,-6.89311301827802,-10.32554975487514,-21.473376724958964,1.1
750.0,4434.0,16845.0,11748.0,1380.0,310.0,1024.0,44.88466460527796,-40.42877191126429,5.15632046651,2.287637938382409,18.84758448840781,-18.04926779255931,-26.845178215480445,-0.5026492854904989,1.52
748.0,14685.0,12230.0,31955.0,1718.0,586.0,1024.0,21.197437069835043,-29.74160715316023,-18.327901797993054,-38.792308148269,17.698176566611128,5.547670939497098,15.394661224133666,11.134104059530424,4.88
749.0,5774.0,15808.0,7306.0,814.0,362.0,1024.0,14.061127488935432,-12.412116356017854,30.41125470268344,9.46032234991847,19.48735532483952,-1.2804347862899506,-7.315446115967066,0.0696692522126221,5.2
749.0,13062.0,17495.0,8433.0,1704.0,355.0,1024.0,19.93190153345481,-19.59887893494448,18.468817963180268,-1.0269520986778975,21.785559264650136,-5.275287631115086,-1.4748243760554751,16.96797667818704,3.12
745.0,7229.0,15198.0,9971.0,755.0,310.0,1024.0,31.93526261095736,34.97212840923012,-11.388282210487583,19.472456924069466,9.885613613351756,31.23242910202059,-11.294604550104342,3.4415589187920923,1.25
744.0,16732.0,19961.0,12135.0,2542.0,294.0,1024.0,28.797152579071984,72.88082225009765,-33.57091488644308,46.316074273801725,23.257977440671667,31.16735231857467,-5.935437435204007,-1.0154847481982372,1.25
749.0,1759.0,16845.0,7446.0,1503.0,289.0,1024.0,30.845247221016184,-11.188992649868648,32.03412552464807,-2.897854232550251,32.0001151111305,1.2491980549521962,-20.988809086028663,-16.983340767620287,4.56
747.0,19676.0,19257.0,11396.0,3345.0,290.0,1024.0,64.776013783958,26.13197750278712,50.97937205355633,-16.39474255484863,6.057597921903943,3.885031302032345,5.979364871485392,-0.9628119470613874,0.75
749.0,8637.0,19140.0,24758.0,1864.0,575.0,1024.0,17.379671367877677,-25.09903606668824,-5.352832198884088,-25.28637029787241,18.036067226562817,4.536850013949541,17.572879734879095,19.037078884743053,4.8
749.0,9816.0,16471.0,13652.0,1197.0,1024.0,1024.0,-28.090413531676997,-14.579535581314564,7.463567296913984,2.6219166248292405,2.072527847411308,5.34331082934952,5.205503053465027,1.704398030060739,3.62
744.0,18349.0,16868.0,8361.0,1134.0,280.0,1024.0,2.536514974466581,75.15893551597821,-47.36967851636101,2.672627531616885,11.087275309054828,-1.3975754593116418,-4.788133328678935,7.229231259351805,1.65
745.0,2918.0,17940.0,9041.0,1296.0,299.0,1024.0,6.943884850995986,79.8073325504865,-14.03554788908002,3.9371826961845824,13.279929758585984,-16.02385494361658,-1.784895649537795,9.461556424750516,3.92
746.0,10722.0,11864.0,4550.0,1084.0,1024.0,1024.0,-40.546647362944015,2.99567111410625,10.27474210017069,1.6956798254707952,-8.18082466458958,1.113094576264731,-2.268788707069047,-2.740128428309061,6.99
747.0,15130.0,19028.0,7955.0,646.0,477.0,1024.0,-1.4463212957949634,12.284794483449945,26.304979844203626,-13.85559818728734,-1.3580822262242478,-4.188185888008617,4.548686361639184,-5.313594817196163,5.51
750.0,8463.0,19227.0,8902.0,1673.0,271.0,1024.0,49.1914037122384,-38.03771914787956,16.36446152586078,24.663867643107352,22.73733194859455,23.249713341704624,-13.088001277787445,-27.988046051902387,3.88
747.0,17385.0,18561.0,10978.0,833.0,289.0,1024.0,41.6335245201673,49.54623411693795,40.52097212890524,-7.1577703066500415,-5.62462692595694,6.499298736250195,-16.496118638177663,13.88172656329022,1.85
749.0,4193.0,16759.0,9993.0,717.0,538.0,1024.0,1.7101892802971703,-13.342205850235484,20.642195519924734,3.7161695035937736,8.616497177293589,-9.4891734645917,-10.622208386588746,-1.9526910276700955,5.32
748.0,13701.0,17968.0,7272.0,961.0,323.0,1024.0,19.458284123236304,11.486990977433686,37.9314348517089,-16.8732165727028,3.850828615983348,-15.158819730801126,22.040130404165417,0.8298552614200109,2.31
744.0,16862.0,4881.0,9458.0,943.0,368.0,1024.0,9.816733503400012,39.73711308379408,-12.874115193201032,5.274906736778727,3.969218591330306,-10.155101648395885,0.4287258940052657,1.9184863235043197,2.76
748.0,2145.0,9899.0,7965.0,1153.0,313.0,1024.0,33.06192271331374,-22.2868281360941,13.54335043473908,21.555999263807703,-25.446188131521616,-1.8948408102676764,20.688516261331948,8.311103567079474,1.96
746.0,3688.0,8538.0,23262.0,1267.0,454.0,1024.0,32.14131660316231,-32.77658190208653,-23.868521455776843,-22.74707307883768,1.762868997931353,8.527163162523015,-1.124957043536129,19.05136503146173,1.46
751.0,18604.0,19357.0,12263.0,2436.0,282.0,1024.0,60.39651033607687,-65.58279040993078,-21.619991332455413,34.39636910979811,-21.73865871791061,-5.6710018776402045,-10.633163659318814,-4.872035698242809,0.83
751.0,17595.0,17634.0,9529.0,2225.0,265.0,1024.0,35.84842589099703,-59.65050281415762,-35.40420430139724,9.74908569535261,-28.035330568175283,-16.4761678490618,1.7193029809952176,13.81408207491348,0.93
746.0,7924.0,8515.0,21237.0,1405.0,605.0,1024.0,19.673691869439068,-10.078193515288024,-3.7167885118255417,-13.0465196728683,5.391965384624237,-0.441885439041055,3.8575294786752448,2.921034601225051,6.4
744.0,11447.0,17569.0,11136.0,772.0,478.0,1024.0,-1.1762181560208942,38.93547670986664,-11.590259952547576,1.431226960831487,-6.034197908813822,2.571086799054653,-5.094900909047357,4.452450905383078,3.52
750.0,4362.0,16597.0,5978.0,964.0,698.0,1024.0,-28.323058015338862,-13.510987347529731,15.344075002841889,11.769590405060836,5.915706458667255,-0.064188612798539,-10.67784034190251,2.7958199901724954,6.3
748.0,14745.0,17700.0,10619.0,1565.0,278.0,1024.0,63.870906950380494,18.04621670058512,48.4936729565447,7.237195615255577,-2.6838676822699594,13.538683707036078,-6.699719464982026,-9.45328692483096,1.17
749.0,59.0,16964.0,12097.0,781.0,541.0,1024.0,1.9361678425906823,-7.528171657390945,16.85300111992659,0.4518655461034133,2.267663027273028,-13.230570889162289,7.387492857305276,11.437761090276853,1.89
747.0,7496.0,17649.0,12388.0,1485.0,265.0,1024.0,78.98612722432,10.574229907628968,56.03425537187962,17.94832363097361,-9.816219476269849,12.113365352284871,13.849196560278717,-22.92879609256592,0.34
750.0,9688.0,10936.0,14717.0,720.0,554.0,1024.0,9.353451769037076,-27.98939745938148,5.548911591342473,1.4633086330841245,10.406915713763532,-5.140828298615969,-6.696705939192132,10.00533225383687,2.78
751.0,9755.0,15402.0,10749.0,743.0,429.0,1024.0,10.496282354646448,-36.502764351497056,-3.563773882365897,9.890595331696105,4.281327928011858,17.443136918827992,1.1861540157400543,-11.19603576221218,5.01
743.0,11377.0,17521.0,15482.0,842.0,510.0,1024.0,10.691658867512286,30.70964101176332,1.9558616916094824,22.376974342178706,13.285560131826632,0.7490928498123154,13.058619126761329,-7.810292747491611,4.82
746.0,13687.0,19504.0,9513.0,1002.0,309.0,1024.0,30.56557646060157,55.34665991782366,17.10526920227029,-9.16457976391476,-2.971210681598,28.170575825266997,-24.37193349371377,4.761538916274872,3.28
748.0,16652.0,16915.0,10483.0,2141.0,262.0,1024.0,58.31098657976133,6.982187098933539,51.18563677665336,3.4812817415468085,-4.642037896871931,-40.0703873767927,35.46637875231403,15.120361953272408,0.34
748.0,15004.0,5116.0,12020.0,1914.0,305.0,1024.0,43.11731522469212,-43.41426651812104,-23.722734811437142,-17.284815563913085,5.719274442921889,22.025496059148345,-4.4665476568910325,-30.73025581207957,1.64
743.0,13135.0,12932.0,11280.0,944.0,481.0,1024.0,7.2328228536671295,25.540821491879505,0.422992339413601,24.156802191055974,4.856720792505101,2.7163191766560506,4.415906441218623,-5.162783605579522,4.81
745.0,3220.0,19747.0,16865.0,1060.0,479.0,1024.0,21.162131079770408,20.638377461041777,-17.860676213848045,13.63143761658985,-10.963054439858052,-4.798084581828226,-14.62363796320109,-21.56323866626084,1.19
747.0,11507.0,18148.0,16530.0,879.0,434.0,1024.0,29.545455805768217,15.809500191811187,4.765891480119387,-30.92738315557269,3.5548622118057858,8.309139148708207,-3.601974151398739,4.705544553675908,4.04
751.0,10540.0,18879.0,13731.0,1015.0,801.0,1024.0,-18.117084010559708,-26.32917442290116,-3.0360947093343804,6.040339214049019,-2.509351377613777,3.3414425201433704,-4.770603912435069,-6.539005337467295,3.06
749.0,17868.0,16964.0,8979.0,1712.0,264.0,1024.0,44.47544939549647,-45.87342304426617,2.158774295231718,25.802749403146763,11.757562638509578,29.36867864426564,-2.424555034450502,-8.135664876559654,1.72
748.0,9440.0,12016.0,8995.0,1803.0,284.0,1024.0,49.85694709736999,-15.195440438872396,27.745795724248183,2.7868844330756453,-2.42223319315781,-1.857315978249036,27.810520542868336,-17.613546721193593,2.42
751.0,17524.0,13577.0,10503.0,841.0,491.0,1024.0,-4.290367100091659,-36.93228093954274,-16.276984451758565,3.780625273001795,-12.856350475818877,-7.445685128474422,-1.9422106263547931,8.8177197303088,4.12
750.0,11878.0,17979.0,9215.0,1550.0,289.0,1024.0,46.900053758356535,-36.373433914932285,15.397133026956286,18.814769073020884,16.706239196223386,-9.1027323119894,-10.96942157215027,9.05811147560844,2.5
750.0,17796.0,18468.0,10713.0,2831.0,273.0,1024.0,68.00852035562541,-51.1302985111436,12.225597830783364,41.15208066193104,-1.4538982386917083,-11.151545003205042,-15.131172822938549,-9.056767310398834,0.31
748.0,17207.0,17894.0,11209.0,1885.0,263.0,1024.0,69.88757847836902,-15.766673513982395,44.974433253629286,26.567778029541365,3.5563129993708213,-21.33590391306852,-22.039328156816424,3.3896160760598035,0.09
746.0,2424.0,4755.0,12631.0,1527.0,357.0,1024.0,27.388242620574268,-27.463054998993464,-41.15941263396345,-31.76076618004863,6.605390812261577,4.27154511867542,1.3146097239543069,-9.59912575734998,3.22
744.0,1168.0,16441.0,6810.0,911.0,317.0,1024.0,-18.59119000491989,52.72850435642056,-33.18988711051191,24.41757863723707,11.099098884550711,-15.106436645669572,20.063420800276063,-8.969130881401929,3.99
748.0,5618.0,17507.0,10945.0,1048.0,291.0,1024.0,52.23654860528954,-9.187192573178065,13.596538821087528,-24.855823611174102,-7.056722783392142,4.6391653974524685,19.58178881134346,-24.89637178495788,3.09
746.0,15343.0,16646.0,9105.0,2468.0,267.0,1024.0,43.72888704675119,32.05821672153365,6.643955769596594,-43.742552149513,-22.69495818394425,17.856699546013086,11.446853471271186,-7.101769643731308,2.42
746.0,12318.0,8731.0,14972.0,880.0,467.0,1024.0,23.09220916933153,2.897834209039076,0.2618867305540792,-4.145068116848719,-0.7505723248476375,-14.626339757227688,-14.07532329788218,20.59186142563636,2.57
748.0,5193.0,18145.0,8298.0,1418.0,327.0,1024.0,26.706416436311716,11.446664568009524,31.33786192006841,-23.485747568071176,9.596499423687492,-15.715940109615854,-10.74243033212057,-11.056812167171856,3.47
745.0,9664.0,16811.0,8569.0,1004.0,709.0,1024.0,-28.83680502579961,17.29755210411888,-5.161460891652025,1.0684523621621913,4.061626378176165,-4.163075187939601,6.9740723361731,4.126600589737472,4.85
747.0,4032.0,18979.0,11551.0,834.0,491.0,1024.0,12.535591249066831,12.111893727309964,17.54528665691822,0.8829145017225526,-10.36382538757528,11.967877631598796,-9.394517919781329,4.276632742242929,2.86
745.0,7387.0,15859.0,17479.0,1281.0,453.0,1024.0,12.162800543200948,27.59946403621431,-22.63966709942279,-19.43277569396328,37.15278739624586,-5.737682954358727,19.34383792822227,5.965980511799289,2.56
747.0,17826.0,18157.0,8321.0,835.0,281.0,1024.0,34.46754840277892,16.784634204409173,50.4857538155789,-21.071553746086437,6.493205324114399,-27.594716498106383,26.317464687047664,-0.1028684170570706,1.13
745.0,15316.0,13658.0,9985.0,837.0,566.0,1024.0,-10.07572519077618,27.01511730662902,8.820349162884279,-1.3930629788798925,-14.382768650168172,-2.8934435888441894,-0.849687244234114,0.3663165674232959,5.41
743.0,5800.0,13710.0,17316.0,727.0,422.0,1024.0,38.9555937124788,16.771029053187625,-3.0831977885264794,17.021390773711136,12.453317436469034,6.169210097782703,6.24273108235624,-21.59280626997919,1.71
751.0,12588.0,15059.0,15325.0,2631.0,332.0,1024.0,28.36726260384686,-50.27276645149111,-35.510684938401035,-18.207813656790623,2.098809202516653,7.417581219210143,10.121595002428334,20.46831057566285,1.47
749.0,9746.0,6541.0,10797.0,1581.0,393.0,1024.0,18.82417720456626,-39.1904664107628,-13.925654388743071,6.450142842759821,-15.025127804063706,-6.648777975936559,-4.382711130484185,-11.328439724691544,6.35
748.0,8090.0,9395.0,13041.0,3127.0,314.0,1024.0,45.2737091895006,-32.91489938314767,-20.841698061729915,-37.96160393982111,-3.231165576866102,-27.65481862516272,6.361628209283715,-2.075667873693861,0.91
745.0,7496.0,19407.0,12611.0,3698.0,284.0,1024.0,63.03515323006764,57.0002048954009,-1.4320604223166586,41.300826960570845,17.928915990279293,1.1765297305553777,4.297408335438192,23.564015175722474,0.7
747.0,5399.0,2909.0,21987.0,1504.0,478.0,1024.0,23.001527067117152,-40.74203575818465,-27.409978117093907,-23.426765134872102,7.07694940324025,10.526950436398131,14.383129135393874,14.827116882702118,2.54
746.0,11815.0,12885.0,9821.0,759.0,451.0,1024.0,3.205196293340161,25.36281392009121,18.086364368544032,-13.349061931995235,8.809587189651522,-12.355276538702467,-1.078757024562412,4.281722566544759,4.68
747.0,20232.0,19319.0,13255.0,1971.0,324.0,1024.0,60.403303744967694,15.51866750297358,29.56533643673656,-29.966815593166917,-14.436399104548183,-29.652695520522983,6.312676314265023,-12.84722600211079,2.7
743.0,13264.0,17926.0,11540.0,2564.0,269.0,1024.0,36.01923892119424,64.5483865986369,-37.261688960479695,9.230579303289751,58.86523313049612,-7.453832023480003,8.952508820080835,0.8282207208918995,1.49
749.0,12978.0,17162.0,12370.0,1088.0,334.0,1024.0,40.56047434553103,-28.01368262731887,5.956489608943158,-24.35539869411789,29.614179254382183,-13.265385220955292,-8.975463406148194,3.193040118107791,3.55
745.0,8604.0,15727.0,4036.0,1134.0,1024.0,1024.0,-51.70998426305693,7.809666090447608,-2.788737512219789,8.619773404420908,-1.2605825248609568,-1.5986521051625762,-3.4420623840479303,1.4864096447765405,6.38
750.0,16739.0,16570.0,11458.0,1294.0,264.0,1024.0,52.44861009359569,-58.49899221902152,-6.011456545778176,51.50076641975609,-31.39944961786716,-4.213429671728343,7.964591392499001,5.67473398966361,0.91
749.0,9939.0,18737.0,13465.0,862.0,529.0,1024.0,10.262160454505707,-28.407683338211296,8.068278950099023,9.677527700377087,6.345468684382527,-6.402597307629305,-15.523038639413713,2.050999009956957,4.32
746.0,11232.0,19500.0,8776.0,1449.0,313.0,1024.0,16.83570435605472,54.96406946117367,4.734568941239991,-15.733893623114149,-17.072038343627693,24.71318833597088,-17.7807067874965,20.458110465353137,3.25
746.0,4306.0,17508.0,14354.0,1128.0,1024.0,1024.0,-28.604081760709104,4.16701718449603,0.2598059261619054,-7.059200919494148,-3.011158486793671,2.252270844529168,-2.309207852807481,6.931351903544543,5.34
746.0,16822.0,18116.0,11533.0,2239.0,271.0,1024.0,52.8911483582066,70.46820200703203,11.323683579596027,13.26366619885481,-5.370289640117913,12.166942595119703,-26.16510070453681,29.029913594574275,0.26
743.0,13600.0,197.0,10961.0,1068.0,273.0,1024.0,37.80680378649117,86.05438167273651,2.635376044517814,11.761089651007058,14.600555364701092,6.127226506530252,-36.17213631423291,12.26458647138082,0.9
749.0,18315.0,19499.0,11312.0,2833.0,281.0,1024.0,64.28951444933357,-38.754118116887874,33.22874312095143,46.24491352224408,18.552206054776867,9.846951929834876,-14.17812609560296,3.069602586815248,0.15
744.0,10776.0,11981.0,13786.0,2132.0,351.0,1024.0,33.95253914388683,5.621867426664985,-47.71953083370291,-26.44972927890618,11.871066213817326,-20.368825413582115,-5.1834591926826,-14.640557588507887,1.35
748.0,3186.0,18892.0,8629.0,694.0,405.0,1024.0,7.385626349931959,19.01003760893528,29.197779282280536,-23.24722716223753,-5.012688381785834,-4.340826318552249,-0.0453110218155729,-20.30602687318049,4.77
751.0,7579.0,18840.0,7422.0,764.0,489.0,1024.0,-7.865902141784101,-27.45799006444291,4.195860361494094,21.077774108023444,-5.057370845927076,11.038962314062,7.319248277787852,3.988098548435638,4.7
750.0,16386.0,19046.0,12798.0,2540.0,292.0,1024.0,58.1531158492208,-57.34680658583039,-9.646729499241449,28.82313633822212,4.731303033270466,33.43638030726784,6.917459955234095,-6.019723956190516,1.32
748.0,7667.0,12791.0,17799.0,781.0,540.0,1024.0,16.180502853680274,-30.52395467985797,-4.995589352526079,-10.085802228446642,2.0097594517610013,-6.20180548741292,1.2791964758604777,7.00259764857694,0.86
751.0,11410.0,14942.0,19534.0,1281.0,451.0,1024.0,11.01916764960086,-41.913496659752944,-31.18688371601801,-18.98631911593865,3.2439659459980685,6.106753797367392,10.300190116452738,16.386578205108265,2.05
747.0,11882.0,6673.0,8489.0,971.0,325.0,1024.0,32.08722705603288,12.2937960970438,22.412303038162147,6.55194007156552,-4.257679359651661,22.45862605052511,-4.453596738677213,-2.182821940033885,2.04
748.0,11983.0,17453.0,6051.0,750.0,331.0,1024.0,12.82858069911549,8.094760378622603,38.43786098110064,-1.973734686971971,-1.3432860527224637,-0.5899139889936269,19.3941185113655,-8.668008036565572,4.23
746.0,726.0,17574.0,21337.0,1484.0,487.0,1024.0,30.230071379195188,10.37519157607747,-25.14583349645662,-21.163530011560265,-15.078567132473331,-0.0668822480424236,-20.572041627238423,-3.915424881773711,1.81
751.0,17028.0,18819.0,11020.0,1715.0,274.0,1024.0,44.69472102499096,-60.0774081608335,-24.06096746595321,26.45743795579542,-33.41896452499848,-6.585885169922458,27.15388905962304,9.18172379278572,1.69
745.0,5928.0,16719.0,9815.0,1431.0,273.0,1024.0,36.09542331148796,52.567075880280086,-27.561907676617864,10.369597073069654,32.27742754585622,-7.649617238627104,10.60047882729594,-19.379995356342707,3.17
751.0,12333.0,17811.0,7166.0,1037.0,271.0,1024.0,30.39965520969751,-47.66127775379724,-8.955909585289454,29.170699419879806,-18.879119361341505,-2.3027401910643728,3.761736793212507,18.38533742473309,2.61
746.0,16053.0,19605.0,9957.0,919.0,336.0,1024.0,19.95655476776788,66.57505443052463,4.697234819160425,-6.129541358887585,-9.892103678635792,3.5206133047593986,1.4621453964345266,6.628623837313345,3.3
748.0,11461.0,18228.0,6615.0,1013.0,324.0,1024.0,16.47500210863602,6.003944604379583,40.671033667581966,-8.89506144821883,20.71568340489138,-6.218781514435224,-2.536064835293187,0.1345987447864518,3.63
746.0,7140.0,16479.0,9302.0,1761.0,297.0,1024.0,31.6460323176327,31.84204976348747,-30.8348456101264,6.165994689903241,-16.06200647784469,4.559189447204748,-3.775229689472807,30.241195911104032,4.58
744.0,89.0,16822.0,9242.0,830.0,312.0,1024.0,6.632125135637937,36.60518020505469,-32.384646060293015,18.943987857800767,36.80764478241608,-21.47359854548069,6.231785238056427,-7.395357518948457,1.32
733.0,6881.0,11120.0,11399.0,886.0,522.0,1024.0,-39.09647071489466,12.31804933615463,-1.2654476365622405,14.73449628856795,5.839672644102186,-9.847519208374504,4.795449500505216,-0.3401993266038984,2.79
747.0,9833.0,17967.0,9991.0,1186.0,281.0,1024.0,44.15619899294752,53.77377745966236,33.16303235274346,-4.299375520148169,-11.525300693154142,23.88885131749776,-37.1061339860144,10.487320991010945,4.57
746.0,17881.0,17605.0,10115.0,2057.0,269.0,1024.0,41.48260635566145,51.23385392056304,-12.391896333899536,-34.05162370422268,-8.785068666745838,26.485704784774672,-20.174387908285517,15.079283365303509,1.58
746.0,6030.0,7685.0,12593.0,1451.0,431.0,1024.0,19.43807322089438,-9.579080284182762,-22.745884371724745,-12.260587991302884,-3.6597004061972944,-8.377697420985761,1.5656006133272118,25.290877833115143,4.72
746.0,130.0,6791.0,8434.0,819.0,352.0,1024.0,3.3689418797082578,51.92606775350393,0.958996224797062,4.108433681536444,-0.5005367036864533,-7.585551745603918,3.630214044269251,-1.59526717304115,3.49
751.0,6506.0,15857.0,12488.0,2153.0,284.0,1024.0,50.89029279895843,-62.70016675611051,-34.0288805294404,-1.3757718793612923,-1.276340185943071,14.3659460074953,-5.404453234874821,-9.14409531584266,0.82
